"id","label","type"
"1383","De weerwolf van 't Krönnenveld.
In vroogere jaoren ha'j d'r weerwulve - zoo de leu men'nen-nen kerl, den zik in zon deer harre verannerd. De hoed wödde good met zalve insmeerd - daoraover wödde 'n wolfsvel trökken en in 'n oogenslag wa'j a in nen weerwolf verannerd. Zon èèn was dan nog slimmer as nen wolf - schaope en kalver verschuuren deere dan, hoonder en kleen biggen opvretten en al zökke ondögde meer, halen oet. Dat was wat, in dee tied.
Mer reup i'j nen weerwolf bi'j zienen naam, dan wödde wier 'n mensche, krek as vrooger ...
't Was nen stillen herfstdag. Nen dikken damp hung as nen wasem over veld en gaoren - 't was um zoo te zeggen, ne kleene wèèrld en èèn van de donkere dage en èèn van de donkere dage vuur Mirrwinter.
""t Leup zachjes an tègen 'n aovend, en stil en röstig was 't in 't groote Krönnenveld. Jens, de scheper, van Groot Olbert veurde lankzem met ziene schape op 't hoes an. De ""woldreu"" wollen wa wier geern nao 't schot, net zoo good as Snel, den dreumerig achter eer an gung en ok verlangde nao 't nust in de aole schöppe. De scheper den 'n heelen godganschelukken dag ok a strikkend duur veld en venne harre dwöllen, wol geern nao de veern ...
Zoo lag dan 't oetgestrekte Krönnenveld stil te dreumen op dissen dampigen herfstaovend. Zon veld is ne wèèrld op zich zölven met eere onversteurde röst. Zonne haar kan dan dreumen van vrömde dinger, dee eer allèèn bekent zint - van spöke dee aoverdag zich verbergt onner de rowwen plaggen van eere hooge haarbelten - vanlechkes, dee zoo wonderachtig könt dwellen aover de zekpölle van de leegen möschen en venkes ...
Allèènig ne aole wage verbrek de stille weemeudige röst van 't Krönnenveld. 't Is Knollen-Beernd, den met 'n veurken törf van 't venne wier op 't hoes anveurt. Hee rookt zien kleen zwôkpiepken en geet miemerend en dreumerig tègen 'n broenen duur, op 't hoes an. Hee is meu van de reeze nao 't venne en verlank nao 't etten en nao röst in 'n hook van 'n waormen heerd. Nen tôch nao 't venne mag wa gennen kruusweg wèzen, 't is ok vast gennen brulftengank, dat leuwt mer drieste.
Net as e daor zoo 'n luk aover prakkezeert - steet inees zienen broenen stil, en begint te steegern. Beernd schrikt inees op en wat zöt e ... O Leeven Heer in 'n Hemmel - zien peerd, zienen besten broenen wödt duur nen weerwolf anvöllen. 'n Broenen steegert steel in de heugte, mer 'n wolf hef em a met ziene klauwen te pakken.
Now zit Beernd daor in de wiede oetgestrektheed van 't Krönnenveld allèènig met zon deer, dat em misschien ok nog anpakken wil. Hee zit in groote schrik, mer inees zeg e - as of 't em is ingèven - : Och Heer? Jans zien i'j daor, jonge"".
En ... daor stun zienen naober Jans as 'n mensche vuur em...
Now gaot ze beeden op 't hoes an - daor wödt later nich wier aover sprökken. Zoo kan 't mangs gebuuren.
En wier ligt 't Krönnenveld stil allèèn te dreumen van vrömde dinger en wondere geschichten, dee eer allèènig bekent zint en dee ze bewaart, umdat eer ten eeuwigen dage het zwiegen is opelegd ...
Zoo vertöllen de leu aover weerwulve in besvaerstied en - geleuven 't ok vaste.
Dow zaggen ze ook aoveral wat - zoo dom zint ze nich meer.","content"
"1387","droom","keyword"
"1388","herder","keyword"
"1389","aanval","keyword"
"1390","bruin","keyword"
"1391","knol","keyword"
"1392","illusie","keyword"
"1393","nl.verhalenbank.127627","story"
"1394","Daar waren vroeger van die straatjes daar weerwolfde 't. Een soort zwarte hond met hele grote ogen, vurige ogen. Er waren mensen die konden zich in zo iets veranderen.","content"
"1395","geo47359","place"
"1396","Heesselt","place"
"1397","51.8134984","place"
"1398","5.347129799999948","place"
"1399","C. A. van Waarden","person unknown_gender narrator"
"1402","straatjes","keyword"
"1403","nl.verhalenbank.70319","story"
"1404","As je nou een rauw iemand heb, dan noeme ze 'm een weerwolf.","content"
"1405","geo37519","place"
"1406","Zwammerdam","place"
"1407","52.1055397","place"
"1408","4.7292718","place"
"1412","fabeldieren","keyword"
"1413","nl.verhalenbank.22080","story"
"1414","In wjerwolf is in minske, heal man, heal frou.

","content"
"1415","geo10311","place"
"1416","Surhuisterveen","place"
"1417","53.1872937","place"
"1418","6.1643051","place"
"1422","half","keyword"
"1423","mensje","keyword"
"1424","hermaphrodiet","keyword"
"1425","nl.verhalenbank.127561","story"
"1426","Ge had een manneke in Rossum, die kon ok weerwolven. Dan had ie van die nukken, een boer ging paarden naar de wei brengen en dan ging die als een grote hond voor 't hek liggen. En de paarden wilden niet door 't hek heen. Maar die boer was niet gauw verschrokken. Hij gaat er naar toe met 't mes in de hand en hij zegt: ,Jantje, als ge niet gaat dan vermoord ik je!"" En toen ging die hond er met de staart tussen z'n benen vandoor. ","content"
"1427","geo47274","place"
"1428","geo47275","place"
"1432","hek","keyword"
"1433","wei","keyword"
"1434","grote hond","keyword"
"1435","nukken","keyword"
"1436","nl.verhalenbank.126485","story"
"1437","[De weerwolf:] Dat was iets waarvan de mensen bang waren. Een zwarte hond met z'n haren steil overeind, glinsetende oge. Hijj werd steeds maar groter. Ik heb ok wel is hore vertelle van een hondje, dat uitgroeide tot een hooiberg.","content"
"1438","geo45897","place"
"1439","geo45898","place"
"1440","Culemborg","place"
"1441","51.9561076","place"
"1442","5.240044799999964","place"
"1446","groeien","keyword"
"1447","groter","keyword"
"1448","hondje","keyword"
"1449","hooiberg","keyword"
"1450","glinsterende","keyword"
"1451","nl.verhalenbank.125592","story"
"1452","[Weerwolven:] Dan trokke ze een hemd over d'r heen, ze liepe op hande en voete.","content"
"1453","geo44899","place"
"1454","Poederoijen","place"
"1455","51.7846183","place"
"1456","5.07887949999997","place"
"1457","geo44900","place"
"1461","hemd","keyword"
"1462","handen","keyword"
"1463","eng","keyword"
"1464","nl.verhalenbank.127813","story"
"1465","Dat heb ik wel eens gehoord, dat vietten ze zo op: de weerwolf was een ouwe man, 's avonds en 's nachts ging die uit, net of die een wit laken om had. Met van die vurige ogen. Overal bij de buren de klinken opengooien en herriemaken. De meisjes durfden haast niet meer naar buiten.","content"
"1466","geo47554","place"
"1467","5.078879499999971","place"
"1468","Chr. v.d. Werken","person unknown_gender narrator"
"1471","durven","keyword"
"1472","opengooien","keyword"
"1473","buren","keyword"
"1474","uitgaan","keyword"
"1475","klinken","keyword"
"1476","meisjes","keyword"
"1477","vurige","keyword"
"1478","overal","keyword"
"1479","gehoord","keyword"
"1480","wit laken","keyword"
"1481","vietten","keyword"
"1482","herriemaken","keyword"
"1483","naar buiten","keyword"
"1484","nl.verhalenbank.35883","story"
"1485","Een vrouwelijke weerwolf 

Dit is een verhaal over de moeder van twee, in het 'Limburgse leven' vrij bekende, gegoede mannen. Als het bekend werd, zou het hun nog in hun positie kunnen raken. 
Bij Humcoven-Waterval stond vroeger 'n cafe, waar iemand van Schimmert na 'n week hard werken in Meerssen, 's avonds 'n glas dronk. Daar ook hoorde hij dan verhalen van de weerwolf. Niet bang uitgevallen, zorgde hij voor 'n ontmoeting, door hardop nog 'ns te benadrukken dat hij beslist nergens bang voor was. Met het mes onder de riem ontmoette hij de weerwolf dan ook vrij kort daarop. Snel trok hij zijn mes en zorgde de weerwolf te raken. De week daarop ontbrak de waardin (!!!) in het cafe: ze had een ongeluk gehad, en een been opengereten! En uitgerekend op de bewuste avond was haar dat gebeurd. 
De man wist genoeg.
","content"
"1486","geo22889","place"
"1487","Maastricht","place"
"1488","50.8513682","place"
"1489","5.6909725","place"
"1490","Brouwers, J.","person unknown_gender narrator"
"1493","been","keyword"
"1494","werken","keyword"
"1495","moeder","keyword"
"1496","bewuste","keyword"
"1497","gebeuren","keyword"
"1498","glas","keyword"
"1499","drinken","keyword"
"1500","ontmoeting","keyword"
"1501","week","keyword"
"1502","riem","keyword"
"1503","ongeluk","keyword"
"1504","cafe","keyword"
"1505","waardin","keyword"
"1506","positie","keyword"
"1507","mannen","keyword"
"1508","genoeg","keyword"
"1509","uitgerekend","keyword"
"1510","openrijten","keyword"
"1511","gegoede","keyword"
"1512","nl.verhalenbank.126496","story"
"1513","Da was in Genderen, daar woonde iemand die wolven kon. Dat zak oe vertellen. Hij had verkering met een meiske ok uit Genderen. Op een avond gingen ze buiten, onderweg. Hij zegt tegen haar: ""Ga maar door, ik moet eerst een plasje doen"". Zij liep een ientje door en ze wachtte op 'm. Nou had zij een zakdoekje in d'r hand met een rood randje d'r om. Daar was opeens een grote hond voor d'r en die greep da zakdoe1ge uit d'r hand. Da meiske was erg geschrokken. Even later kwam hij d'r an. Ze zei: ""Heb gij die hond ok gezien?"" Maar hij zei: ""Nee, dat zal goe wel verbeeld hebbe"" . Ze zei: ""Hij heb m'n zakdoek mee!"" Toen gingen ze weer verder, maar toen ze bij de mensen binnenkwamen in het licht van de lamp, ze hadden toen even zitten práten en zij lachte ergens om en hij lachte mee. Toen zag da meiske de rooie drade van d'r zakdoek tussen z'n tande zitten. Ze heb de verkering maar gauw uitgemaakt!","content"
"1514","geo45916","place"
"1515","Dussen","place"
"1516","51.7300853","place"
"1517","4.96366880000005","place"
"1518","geo45917","place"
"1519","Genderen","place"
"1520","51.7359282","place"
"1521","5.089432299999999","place"
"1525","draad","keyword"
"1526","nl.verhalenbank.72899","story"
"1527","[De weerwolf:] Dat was onder de kleine kindertjes bangmakerij.","content"
"1528","geo44665","place"
"1529","Werkendam","place"
"1530","51.8081653","place"
"1531","4.89184799999998","place"
"1532","geo44666","place"
"1536","kinderen","keyword"
"1537","kindertjes","keyword"
"1538","nl.verhalenbank.50490","story"
"1539","Vroeger wier d’r veul over werwolve geprot. Zo’n werwolf sprong iemand, die soaves loat opte weg was soms opte rug. En dan wiertie al zwoarder en zwoarder. Zo iemand kos ’m hos nie mer drage. En hé’j wier woaternat van ’t zweit. As ze bé’j huus kwame, gieng de werwolf van de rug af.","content"
"1540","geo35896","place"
"1544","laat","keyword"
"1545","nat","keyword"
"1546","zwaarder","keyword"
"1547","nl.verhalenbank.125699","story"
"1548","Een man die vertelde me, da was in Well gebeurd, die man vertelde, hij had geite 's nachts allemaal geite blère in 't hok. Hij gaat kijke, toen lag d'r eentje tusse de geite in, da was een weerwolf.","content"
"1549","geo45107","place"
"1550","geo45108","place"
"1554","geit","keyword"
"1555","geitjes","keyword"
"1556","geiten","keyword"
"1557","blèren","keyword"
"1558","nl.verhalenbank.22596","story"
"1559","235.
Een knech mos iedere naovend de pead nao de wei brenge. Atte dan veurbi'j een bepaalde plaats kwam, wolle de pead niet wiejer. Hi'j vetelle dat aan de minse, die toe tegen 'm zeie, dat ze um daor nog is zolle kriege.
Op een kier kwam de knech weer uut de wei. Hi'j kon oaver drie pèèdjes nor huus. Hi'j nom de kotste. Toe e halfweg was kwam um een völle tege. Mor 't was een weerwolf. De knech had een scharp mes ien de tes, mao ging toch weerum en nom 't andere pad. Halfweg kwam 't völle um weer tege. Opni'j ging e weerum um 't dadde pad te kieze. Weer kwam 't völlen um tege. De knech zei: ""Gao weg, of ik sni'j ow oaver de moel"". 't Völle kwam tegen um ien. De knech gaf um een flinke sneej oaver de snuut. Medeen verandere 't völle ien een mins, die de knech goed kenne.","content"
"1560","geo10822","place"
"1564","derde","keyword"
"1565","eerste","keyword"
"1566","tweede","keyword"
"1567","wegen","keyword"
"1568","nl.verhalenbank.125761","story"
"1569","As ze iemand tegekwamme van werwolve en zo en gevaarlijke dinge. ""Gooi d'r maar een rooie zakdoek naar toe!"" Dan gooide ze d'r een rooie zakdoek naar toe. Dan was dat gevaar weg.","content"
"1570","geo45209","place"
"1571","Hank","place"
"1572","51.734558","place"
"1573","4.895934899999929","place"
"1574","geo45210","place"
"1578","afweer","keyword"
"1579","rode","keyword"
"1580","geweken","keyword"
"1581","nl.verhalenbank.125802","story"
"1582","De werwolf, wat ik d'r van weet, dat ie rondraasde. In mijn jeugd vertelde mijn grootvader, dat was een ouwe molenaar en die vertelde, dat as 't hard waaide en stormde, dan deed ie hier en daar een greep, de boere met paard en wage van de dijk. Dat zou dan de weerwolf zijn. Die zou zich van gedaante kenne verwissele.","content"
"1583","geo45335","place"
"1584","geo45336","place"
"1588","molenaar","keyword"
"1589","vallen","keyword"
"1590","verwisselen","keyword"
"1591","dijk","keyword"
"1592","paard en wagen","keyword"
"1593","nl.verhalenbank.12254","story"
"1594","In wjerwolf is in soarte fan fûgel.","content"
"1595","geo2205","place"
"1596","Sumar","place"
"1597","53.1776214","place"
"1598","6.0024829","place"
"1602","vogel","keyword"
"1603","nl.verhalenbank.125700","story"
"1604","Da was weer iets ouwer, dat hek van m'n grootvader, die woonde in Well. Die jongelui stonde met clubjes bij mekaar. ,,D'r zit d'r een onder de heg! Een weerwolf! We zallen 'm wel is krijge!"" Drie, vier jonges d'r op af, maar da was een man. Ze hebbe die man zo verschrikkelijk geslage.","content"
"1605","geo45109","place"
"1606","geo45110","place"
"1610","jongelui","keyword"
"1611","jongens","keyword"
"1612","jongeren","keyword"
"1613","heg","keyword"
"1614","geslagen","keyword"
"1615","in elkaar slaan","keyword"
"1616","groepje","keyword"
"1617","nl.verhalenbank.12570","story"
"1618","En dan natuurlijk de weerwolven. Mijn schoonmoeder (1885-1972) kende het verhaal van een man die 's avonds met een ""gerij"" ergens heen moest. Een andere man, die als enigszins zonderling bekend stond, had hem gevraagd mee te mogen rijden omdat hij naar dezelfde plaats moest. Nu, dat was prima. Ze zaten samen op de bok. Verlichting was er nog niet of nauwelijks. Er was wat schaars maanlicht. Op een gegeven moment keek de eerste naar rechts en zag dat er niet een man maar een weerwolf naast hem op de bok zat. Enige tijd later keek hij weer naar rechts en toen zat de man er weer. Kennelijk was de gedaanteverwisseling nog niet helemaal voltooid ""want hij had de wolfsharen nog aan zijn tanden"".","content"
"1619","geo2510","place"
"1620","Huizen","place"
"1621","52.2994652","place"
"1622","5.2433925","place"
"1626","reizen","keyword"
"1627","rijtuig","keyword"
"1628","maanlicht","keyword"
"1629","nl.verhalenbank.125669","story"
"1630","De werwolf, ja dat ie over een dijk liep en de mensen bangmaakte. Zulke verhalen werden vroeger verteld. Dierenhuiden om en op handen en voeten lope.","content"
"1631","geo45045","place"
"1632","geo45046","place"
"1636","weer","keyword"
"1637","nl.verhalenbank.126240","story"
"1638","[De weerwolf:] Ja, daar geloofde ze ok in. Dat was meestal in de vorm van een zwarte kat. Daar zat ie in. As die honger had, dan verslond ie alles, zelfs wollen dekens. Hij had gloeiende ogen.","content"
"1639","geo45661","place"
"1640","Beesd","place"
"1641","51.8874751","place"
"1642","5.194001599999979","place"
"1646","dekens","keyword"
"1647","wollen","keyword"
"1648","alles","keyword"
"1649","nl.verhalenbank.13240","story"
"1650","Wjerwolve
Vroeger geleufde hier veule' miense aôn wjerwolve'. Es de miense' 's aoves bij mekaôr kwame buurte', dan kwam de wjerwolf vas' en zeker ter spraioke'. En daôr ware' der wel bij die nie' meer alleen naôr huis dorde'. Tiggerworig zijn ze van de baôn. Hoe ze wjerwolve wiere', dà wit gin miens te vertelle' wel wier me vertèld, hoe ze der van af konne' komme'.
Willem van Lent, vroeger rietdekker, nou een oud kjelje vertèlde me, da' z'n Vaôder vroeger mit een wjerwolf gevochte' hà', umdà' tie op de kruiwage' gespronge' was, en z'n eige' liet kruije'. Egga der mee voch' was ter mar een menier um 'm te overmeestere', dan moeste' ers mit een mes deur de grond snije', en dan pas konde' de wjerwolf verwonde', en was ie genèze'. Een aander vertèlde dagge ze kon genèze', egge der op school mit een geweir dà' geloaije' was mit een oud zilver dubbeltje. Es ze daôr mee gerak' wiere', dan ware' ze der `ok van af.","content"
"1651","geo3066","place"
"1652","Ochten","place"
"1653","51.9086097","place"
"1654","5.5666792","place"
"1658","verwonden","keyword"
"1659","snijden","keyword"
"1660","geloven","keyword"
"1661","grond","keyword"
"1662","manier","keyword"
"1663","kruiwagen","keyword"
"1664","methode","keyword"
"1665","nl.verhalenbank.22389","story"
"1666","30.
Op een andere kier vroeg Dorus aan Peter, toe ze aan 't smele sui'je ware: ""Wi'j um is zien?"" Medeen derop lei een grote wolf ien 't gres. Peter wol van toe af aan de niet meer met Dorus op uut.","content"
"1667","geo10620","place"
"1671","grasstengel","keyword"
"1672","smeel(?)","keyword"
"1673","nl.verhalenbank.13450","story"
"1674","Spookdieren
In mijn kinderjaren hoorde ik vaak verhalen over de ""weerwolf"". Liep men 's avonds in het donker op eenzaam terrein dan was de kans groot dat er een weerwolf op je rug sprong. Hij klemde zich aan je rug vast , je kon je er niet van bevrijden wat je ook deed. De weerwolf bleef je een eindweegs vergezellen en verliet je pas weer nadat hij een plasje in de halsopening van je ondergoed had gedaan. ","content"
"1675","geo3262","place"
"1676","Heelsum","place"
"1677","51.9821438","place"
"1678","5.752274","place"
"1682","weg","keyword"
"1683","urine","keyword"
"1684","plassen","keyword"
"1685","arriveren","keyword"
"1686","einde","keyword"
"1687","nl.verhalenbank.12571","story"
"1688","Een fietser die 's avonds van Meeuwen naar Nieuwendijk ging werd de hele weg vergezeld door een naast hem lopende weerwolf. In Nieuwendijk aangekomen was hij plotseling verdwenen.","content"
"1689","geo2511","place"
"1693","fietsen","keyword"
"1694","nl.verhalenbank.125994","story"
"1695","De werwolf, da was een soort spook. Dan deze ze een wit lake om en voorover lope.","content"
"1696","geo45790","place"
"1700","nl.verhalenbank.17667","story"
"1701","In wjerwolf, dat is in minske, dy is heal man, heal frou
","content"
"1702","geo6258","place"
"1703","Boelenslaan","place"
"1704","53.1615492","place"
"1705","6.1460059","place"
"1709","nl.verhalenbank.72669","story"
"1710","De weerwolf die zat onder de bedstee, zeje ze vroeger altijd. Maar ik heb d'r nooit een gezien.","content"
"1711","geo44196","place"
"1712","Haastrecht","place"
"1713","51.998047","place"
"1714","4.77735949999999","place"
"1715","geo44197","place"
"1719","bedstee","keyword"
"1720","sprookjesdier","keyword"
"1721","onder bed","keyword"
"1722","nl.verhalenbank.127468","story"
"1723","Mijn vader lachte daar zelf om. Maar hij heeft me eens verteld, er was een man, die er een op z'n rug kreeg bij het Koepeltje. Die plaats stond ongunstig bekend. Het spookte er zogenaamd altijd. Die man kwam thuis, helemaal onder het zweet, maar toen hij over de drempel van z'n huis was, was hij de weerwolf kwijt. Ik heb die man in mijn kinderjaren nog gekend.  ","content"
"1724","geo47177","place"
"1725","Giessen","place"
"1726","51.7906305","place"
"1727","5.030890999999997","place"
"1731","achtervolging","keyword"
"1732","nl.verhalenbank.27267","story"
"1733","Fan sawn jonges yn in húshâlding, mits se op elkoar folgje, is ien in wjerwolf. Fan 'e sawn famkes is ien in wjerwolvin.
In wjerwolf is in manspersoan. Dy mat sa nou en dan hwat toroppe of ien deameitsje. In wjerwolf, dêr binne se noait by fortroud.
In wjerwolvin wie in mannehater.
De wjerwolf en de wjerwolvin koenen troch de allerlytste gatsjes by de minsken yn 'e hûs komme.

","content"
"1734","geo15193","place"
"1738","binnenkomen","keyword"
"1739","muur","keyword"
"1740","doodsteken","keyword"
"1741","onbetrouwbaar","keyword"
"1742","haten","keyword"
"1743","gaatjes","keyword"
"1744","toeroepen","keyword"
"1745","zevende(?)","keyword"
"1746","getal: 7","keyword"
"1747","weerwolvin","keyword"
"1748","op één rij","keyword"
"1749","mannenhater","keyword"
"1750","opeenvolging","keyword"
"1751","nl.verhalenbank.72549","story"
"1752","De Rozendaalsche weg begon op den Velpersteenweg aan het tegenwoordige West-Einde; men kan er zich nog zeer goed van overtuigen, dat de Rozendaalsche weg en het West-Einde in elkaar liepen, voordat de spoordam zulks had belet.  
Aan de linkerhand van den weg had men slechts een uitgestrekt stuk bouwland, waarop een paar boerderijen en een paar kleine huisjes stonden. 's Avonds was het gevaarlijk, den Rozendaalschen weg te passeeren, want daar stond men aan allerlei akelige verrassingen bloot, en geen wonder, want hier in de buurt woonde de beruchte Hermsen, “de Weerwolf” ; daarbij hield deze man er eenige groote, kwaadaardige trekhonden op na, waarmee hij allerhande vrachtjes expedieerde. 
","content"
"1753","geo41082","place"
"1754","Arnhem","place"
"1755","51.9851034","place"
"1756","5.89872960000002","place"
"1757","geo41259","place"
"1758","5.8987296","place"
"1762","berucht","keyword"
"1763","nl.verhalenbank.13462","story"
"1764","Weerwolf
De weerwolf besprong de nachtelijke wandelaar, hield zich met zijn klauwen vast. De drager van de weerwolf begon van angst te lopen, van angst kreeg hij een neusbloeding, zodat de huisgenoten het bewijs hadden, dat de nachtelijke thuiskomer de weerwolf gedragen had. De wolf werd meegedragen tot op een kruispunt, hier liet hij los. De dragers van de weerwolf waren meestal smokkelaars en stropers, die 's nachts veel op pad waren, en voortdurend in angst leefden. ","content"
"1765","geo3274","place"
"1766","Echt","place"
"1767","51.1034765","place"
"1768","5.874584","place"
"1772","neus","keyword"
"1773","familie","keyword"
"1774","teken","keyword"
"1775","slachtoffer","keyword"
"1776","smokkelaar","keyword"
"1777","kruispunt","keyword"
"1778","stroper","keyword"
"1779","bloedneus","keyword"
"1780","doorhebben","keyword"
"1781","aanwijzing","keyword"
"1782","nl.verhalenbank.125572","story"
"1783","Dat was eh, d'r was een kooiker, van een kooi, dat was hier in Vuren. Dat heb ik van m'n grootvader gehoord. Die kwam op zekeren avond van de kooi, hij hoorde achter 'm de weerwolf. Hij keek achter 'm maar zag 'm niet. Hij bleef vlak achter 'm tot aan huis toe. Dat was iets buitengewoon angstwekkends!","content"
"1784","geo44859","place"
"1785","Vuren","place"
"1786","51.8244417","place"
"1787","5.04772009999999","place"
"1788","geo44860","place"
"1792","kooi","keyword"
"1793","angstaanjagend","keyword"
"1794","kooiker","keyword"
"1795","angstwekkend","keyword"
"1796","nl.verhalenbank.128088","story"
"1797","Hier was wel iemand die noemden ze de weerwolf.","content"
"1798","geo47718","place"
"1799","geo47719","place"
"1803","iemand","keyword"
"1804","hier","keyword"
"1805","nl.verhalenbank.22623","story"
"1806","262.
Ik het ien den oorlog ien diens gelège aan de grens bi'j Suderwiek, das aan de Duitse grens bi'j Dinxperlo. En daor kreeg ik van tuus van de vrouw een brief: ak is kon mos ik nao huus toe komme, want ik had twee kinder ziek aan de griep ligge. Ik had wel een fiets taor, mor ik wis de weg niet van Dinxperlo, want ik had de fiets met de trein metgegeve. En toe hak een man bi'j mien ligge uut 's Herembarg. Dén zei: ""Ik wet de weg wel bis op den Bos. Ak zo wied met gaot, dan wet gi'j de weg wel nao Diem"". Ik zei: ""Jao, dat wet ik wel"". En toe was ik zo tege twalef uur op ten Bos. Goed. Ik reej nao Diem, want die weg wis ik wel. Ik was tegen één uur ien Diem. 't Was helder maonweer. Heel van de verte zag ik zon jungske aankomme met een kerreke achter zich. Op de Diemse Hei leien altied van die tentewages. Toe docht ik bi'j mien eige: ""Dat is een jungske, die is um lompe gewes, of um  te schoaie of zo. Dén het zich velaterd. Ik wil um toch is vraoge waor e heer mot."" Hi'j is net bi'j mien; ik stap van de fiets af, één voet had ik nog op de trapper staon; toe zeg ik: ""Mien jong, haj ow velaterd?"" En met ak tegen um zeg: ""Mien jong, haj ow velaterd"", toe steet ter een hond nève mien zo groat as een kalf. Ik doch: potverdomme. Anders nom ik altied 't geweer met. Dat mogge wi'j met nemme aj aan de grens leie. En dat hak niet bi'j mien. Mao de leie van die grote bezalthope aan de weg. En dèn hond dèn bleef ter mao staon. Mao toe ik de fiets kreeg en liep nao den bezalthoop, toe liep tén hond ook weg. 
Toe ik bi'j den bezalthoop was en krieg daor een steen, toe drèèite zich kentig um ofte zegge wol: now smiet gi'j mor is. Ik het de steen zachjes weer laote valle en ik bun op de fiets getraoje en ik bun nao huus gegaon—ik was al kot bi'j huus. En toe kwam ik tuus, toe zeit de vrouw tege mien: ""Wat mankiert ow toch? Wat buj wit"". En toe hek eur dat veteld, at mien dén hond taor tege was gekomme. En dat hek al is aan meerdere minse veteld. En den ene zeit: ""Gi'j bunt gek; gi'j het ow eige schum gezien!"" Daor ware der ook wat bi'j die zeie: ""Nee, hi'j is niet gek. Dat is mien al dukker gebeurd. Datzelfde wat hi'j daor vetelt, dat het ik ook al gezien"". En toe 'k de fiets optraoi, drèèie de hond zich weer um en dén ging weg, en ik het um niet meer geheurd of gezien.
","content"
"1807","geo10849","place"
"1811","kalf","keyword"
"1812","fiets","keyword"
"1813","nl.verhalenbank.126262","story"
"1814","D'r was hier een ouwe man, die noemde ze de weerwolf. Daar hadden ze 't niet op, die kon weerwolven. D'r ging een verhaal, d'r was iemand van de suikerfabriek en had d'r een weerwolf vlak achter 'm gezeten. Die man had toen erg hard gelopen.","content"
"1815","geo45679","place"
"1816","geo45680","place"
"1820","hard","keyword"
"1821","suikerfabriek","keyword"
"1822","nl.verhalenbank.43416","story"
"1823","De wraak van den weerwolf

Een jonkman uit Gulpen moest, 's avonds, bij het naar huis gaan, altijd een weerwolf dragen. Dat duurde en bleef duren en hij kon hem maar niet kwijt worden.
Op zekeren avond, toen hij weer in de herberg zat, waar hij gewoonlijk kwam, bemerkten zijn vrienden, dat hij er mismoedig uitzag. Ze vroegen hem of hij niet wel was. Hij wilde het antwoord op die vraag vermijden en begon over iets anders te praten. Zijn vrienden drongen echter bij hem aan en ten langen laatste kregen ze toch uit hem, dat de oorzaak van zijn mismoedigheid een weerwolf was, dien hij iederen avond, bij het naar huis, gaan moest dragen. Hij kon nauwelijks buiten de deur komen of het beest sprong hem op den rug.
Als dat alles was, dan wisten zijn vrienden wel raad. Hij moest 's avonds een mes meenemen en wanneer hij dan den weerwolf moest dragen, dezen met het mes voor het voorhoofd slaan, op de plaats, waar hij het doopsel had ontvangen.
Dien raad kon hij aldra in toepassing brengen, want toen hij 's avonds laat de herberg verliet, sprong de weerwolf hem al op den rug en moest hij hem weer als gewoonlijk dragen. Nauwelijks was de weerwolf ditmaal op den jonkman gesprongen, of deze trok zijn mes en sloeg er de weerwolf mee vlak voor het hoofd. De weerwolf liet los en viel en toen de jonkman omkeek, om te zien, wie het wezen mocht, herkende hij zijn besten vriend.
'Ah! Jij bent het,' zeide hij. 
Zijn vriend, de weerwolf, dreigde hem nu: 'Pas op, als je me verraadt!' Daarna verdween hij.
Den volgenden avond kwam de jonkman weer in de herberg en de eerste vraag van zijn vrienden luidde: 'Heb je hem weer moeten dragen?'
'Als je geen ossen waart, zaagt ge het!' antwoordde de jonkman.
Nu wisten zij, wie de weerwolf was, want zijn beste vriend zat er ook bij en het litteken aan zijn voorhoofd bleek goed zichtbaar.
Al had de jonkman den weerwolf niet rechtstreeks verraden, zoo moest hij toch voor zijn zijdelingsche toespeling diens wraak ondervinden. Dien avond moest hij niet één, maar vijf, zes weerwolven dragen. 
Dat was op den duur niet uit te houden. Ten einde raad, nam de jonkman dienst in het leger. Toen beschermde hem het kruis, dat de riemen van zijn ransel op zijn rug vormden. Daar konden de weerwolven niet tegen en sinds dien tijd had hij ook geen last meer er van. ","content"
"1824","ontvangen","keyword"
"1825","kruis","keyword"
"1826","leger","keyword"
"1827","riemen","keyword"
"1828","doopsel","keyword"
"1829","verraad","keyword"
"1830","voorhoofd","keyword"
"1831","mismoedig","keyword"
"1832","beste vriend","keyword"
"1833","nl.verhalenbank.9514","story"
